publisher_id,bgg_id,name_en,description,country_code
pub_5064,5064,Radikal Games Ltd.,<span class='text-muted'>This page does not exist. You can edit this page to create it.</span>,
pub_7478,7478,"Bojeux, Inc.",<span class='text-muted'>This page does not exist. You can edit this page to create it.</span>,
pub_57583,57583,Amerous,"<p>Brand introduction:<br /> AMEROUS professional board game manufacturer, is committed to providing customers with a good shopping experience, high-quality materials, exquisite craftsmanship, perfect",
pub_4952,4952,Fair Trade,<span class='text-muted'>This page does not exist. You can edit this page to create it.</span>,
pub_2231,2231,Feldheim,<span class='text-muted'>This page does not exist. You can edit this page to create it.</span>,
pub_17808,17808,H&H Games,<span class='text-muted'>This page does not exist. You can edit this page to create it.</span>,
pub_1856,1856,HearthSong,<span class='text-muted'>This page does not exist. You can edit this page to create it.</span>,
pub_16831,16831,Jersey Wood Enterprises Ltd.,<span class='text-muted'>This page does not exist. You can edit this page to create it.</span>,
pub_1431,1431,"Mag-Nif, Inc.","<p>Mag-Nif, Inc. was a manufacturing business, specializing in puzzles, crafts, and motorized banks. It was founded in 1963, and lasted until about 2017. Its early products included the Pixie Bow Make",
pub_16714,16714,Mainstreet Classic,<span class='text-muted'>This page does not exist. You can edit this page to create it.</span>,
pub_25932,25932,"Mischief, Inc.","<p>From website:</p> The origins of Mischief, Inc. go back to the 1980s when a small, tight group of friends and role-playing gamers came up with a name for a fictional company under which they would ",
pub_16716,16716,Mr. Man,<span class='text-muted'>This page does not exist. You can edit this page to create it.</span>,
pub_845,845,National Geographic Society,<span class='text-muted'>This page does not exist. You can edit this page to create it.</span>,
pub_4490,4490,Toys Pure,<span class='text-muted'>This page does not exist. You can edit this page to create it.</span>,
pub_1844,1844,Troika,<span class='text-muted'>This page does not exist. You can edit this page to create it.</span>,
pub_909,909,Week End Games,<span class='text-muted'>This page does not exist. You can edit this page to create it.</span>,
pub_31496,31496,Woodrich & Wells,"<p>aka William A. Wells and William Walter Woodrich Partnership, The Trademarks. Copyright and trademark holder for &quot;Simple Nine,&quot; a version of Shut the Box.</p>",
pub_5768,5768,Brohm-Parker-Spiele,<span class='text-muted'>This page does not exist. You can edit this page to create it.</span>,
pub_8786,8786,CentroCoop,<span class='text-muted'>This page does not exist. You can edit this page to create it.</span>,
pub_2255,2255,Giochiclub,<span class='text-muted'>This page does not exist. You can edit this page to create it.</span>,
pub_7017,7017,Magic Toys,<span class='text-muted'>This page does not exist. You can edit this page to create it.</span>,
pub_6255,6255,N.V. Smeets & Schippers Amsterdam,<span class='text-muted'>This page does not exist. You can edit this page to create it.</span>,
pub_30098,30098,"Spółdzielnia Rzemieślnicza ""Otwock""",<p>From the sticker at the bottom of the game box as well as from the box itself.</p>,
pub_61747,61747,US Ghost Adventures,"<p>No publisher listed anywhere on the box or rules.</p> <p>Searching for the game yields <a rel=""nofollow"" href=""https://store.usghostadventures.com/products/a-night-at-the-lizzie-borden-house-offici",
pub_15619,15619,Winning Eleven Productions,<p><strong>User Summary</strong></p> <p>An internal development team at Konami that produces the Winning Eleven / Pro Evolution Soccer series.</p>,
pub_11953,11953,Zontik Games,<p>U.S. publisher of high quality games.</p>,
pub_24158,24158,Association for Craft Producers,"<p>Association for Craft Producers, GPO Box 3701 Rabi Bhawan Mode, Kathmandu, Nepal.</p>",
pub_39392,39392,World on Wheels,<p>This board game publisher created a version of Bagha Chal.</p>,
pub_1964,1964,Stancraft Products,"<p>1621 East Hennepin<br /> Minneapolis, MN 55414</p> <p>At different times a division of Standard Packaging Corp. and a division of Brown &amp; Bigelow Inc. (a Saxon Industries Company).</p> <p>Stanc",
pub_25949,25949,Gothic Green Oak,"<p>Gothic Green Oak specialises in making and supplying historic games, with an emphasis on traditional materials and research into authenticity and antiquity. Games range from accurate and authentic ",
pub_7303,7303,Semper,<span class='text-muted'>This page does not exist. You can edit this page to create it.</span>,
pub_5782,5782,Les Zibrides,<span class='text-muted'>This page does not exist. You can edit this page to create it.</span>,
pub_1319,1319,Pass-out Games,<span class='text-muted'>This page does not exist. You can edit this page to create it.</span>,
pub_51565,51565,Die 3 Spielmacher,<p>publisher from Star game memo</p>,
pub_8821,8821,Albert Heijn,<span class='text-muted'>This page does not exist. You can edit this page to create it.</span>,
pub_39723,39723,AMMO Books,"<p>AMMO Books publishes provocative, one-of-a-kind titles on the visual arts and pop culture.</p>",
pub_50764,50764,Anko Spiele,<p>Name listed on cover of box for Remember Bayern game.</p>,
pub_30908,30908,Art Keeping,<p>Art Keeping conceives and makes a wide range of educational games distributed by the shops of museums or companies.</p>,
pub_49298,49298,Belmonte,<p>Publisher of the Memory game &quot;Finde das Paar&quot;</p>,
pub_56248,56248,Bestform,<p>Company.<br /> No data available</p>,
pub_7456,7456,Big Box,<p>Big Box may be a brand name for Artstraws Ltd</p>,
pub_15660,15660,BIS Publishers,"<p>BIS Publishers is a graphic design book publisher which sometimes also publishes simple games centered on design issues.</p> <p>Familiar subjects of BIS Publishers include graphic design, fashion, ",
pub_4456,4456,Blue Opal,<span class='text-muted'>This page does not exist. You can edit this page to create it.</span>,
pub_51006,51006,BMG Ariola Merchandising,<p>A music company with a very little sidestep into games</p>,
pub_22476,22476,British Gas,<p>Utility giant in Britain. Have made several games to get across their 'save energy' message</p>,
pub_8582,8582,Buena Vista Home Video (Buena Vista Software),<span class='text-muted'>This page does not exist. You can edit this page to create it.</span>,
pub_2991,2991,"The Center for the Gifted Child, Inc.",<span class='text-muted'>This page does not exist. You can edit this page to create it.</span>,
pub_18965,18965,Chetart,<p>Company set up by Chet Phillips to showcase and sell his incredible pictures</p>,
pub_1497,1497,Colorforms,<p>Colorforms is a creative toy manufactured by Colorforms Brand LLC. It is named for its simple shapes and forms cut from colored vinyl sheeting that cling to a smooth backing surface without adhesiv,
pub_51084,51084,.comdirect,<p>publisher from the game comemory</p>,
pub_39081,39081,Denkriesen,"<p>Als im Jahr 2012 das Trinkspiel &raquo;klattschen&laquo; aus einer Schnapsidee geboren wurde, stand f&uuml;r die beiden Kreativk&ouml;pfe und Freunde Denis G&ouml;rz und Ricardo Barreto &uuml;berha",
pub_10062,10062,Depesche,<span class='text-muted'>This page does not exist. You can edit this page to create it.</span>,
pub_48953,48953,DSS Games,"<p>DSS Games was launched by Andy, Noah and Trevor Mayer on Kickstarter in 2015.<br /> In 2015, Trevor was still working in Finance, Noah was still in college and Andy was still trying to improve his ",
pub_51085,51085,E.A. Seemann,<p>publisher from the gaem Bauhaus Memo</p>,
pub_22530,22530,eBay,<p>The internet auction site giant published a Pairs game for children. The policy would appear to be entice youngsters to be aware of the name. They might grow up to be eBay bidders so it would appea,
pub_50959,50959,ebos wonderful reminders,<p>publisher from 'Hirsch 36 memo'</p>,
pub_50792,50792,Edm. Romberg & Sohn,<p>Publisher of the boardgame &quot;Pflanzen Memory&quot;</p>,
pub_3138,3138,Espenlaub,<span class='text-muted'>This page does not exist. You can edit this page to create it.</span>,
pub_49277,49277,Faithful Kids,<p>Game publisher</p>,
pub_2631,2631,Fisher Price,<p>1993 - Fisher Price became a division of Mattel.</p>,
pub_6099,6099,Flair Games,<p>Flair began trading in the U.K. in July 1999. It specialises in brand names and character linked games.</p>,
pub_3701,3701,Frank Schaffer,<span class='text-muted'>This page does not exist. You can edit this page to create it.</span>,
pub_21666,21666,Fresh Artists,"<p>Fresh Artists is an award-winning, innovative new model, nonprofit 501(c)(3) organization, created to empower vulnerable children to play an active roll in fixing the critical shortage of arts fund",
pub_40254,40254,Generalife,<p>This board game publisher created the Memory Game version of Alhambra de Granada.</p>,
pub_61907,61907,Gerstenberg Verlag,"<p><a rel=""nofollow"" href=""https://www.gerstenberg-verlag.de/"" onclick=""window.open(this.href, '_blank'); return false;"">https://www.gerstenberg-verlag.de/</a></p>",
pub_2504,2504,Gosling Games,<span class='text-muted'>This page does not exist. You can edit this page to create it.</span>,
pub_477,477,Whale Toys,<span class='text-muted'>This page does not exist. You can edit this page to create it.</span>,
pub_1141,1141,Dearborn Industries,<span class='text-muted'>This page does not exist. You can edit this page to create it.</span>,
pub_6276,6276,W. & S. B. Ives,"<p>The company in Salem, Mass. started in 1830. Later recorded as S. B. Ives.</p>",
pub_27169,27169,Knapsack Games,<span class='text-muted'>This page does not exist. You can edit this page to create it.</span>,
pub_5880,5880,Bienengräber,<span class='text-muted'>This page does not exist. You can edit this page to create it.</span>,
pub_8730,8730,Cooperman Fife & Drum Company,"<p>Pat Cooperman (1928-1995) started out as a drummer in his elementary school band in Mt. Vernon NY. He served in the US Navy on an aircraft carrier during World War II, and joined his hometown VFW P",
pub_26693,26693,Stafford Products Co.,"<p>Only known to have published one board game, &quot;Fox and Geese&quot;.</p> <p>Stafford Products Co.<br /> Webster Groves, MO</p>",
pub_11978,11978,Trixy Games,<p>Label used for budget releases of classic children's games.</p>,
pub_7652,7652,VEB Plastspielwaren Berlin,<span class='text-muted'>This page does not exist. You can edit this page to create it.</span>,
pub_8826,8826,West Enterprises,<span class='text-muted'>This page does not exist. You can edit this page to create it.</span>,
pub_1448,1448,Auf/Zu,"<p>A&uuml;f/Z&uuml;<br /> 919 11th Street, N.W.<br /> Washington, D.C.</p>",
pub_25594,25594,Chase Games Inc.,<p>Publisher of a version of Nine Men Morris titled &quot;Chase&quot;</p>,
pub_2157,2157,Educa Borras,"<p><strong>Educa Borras S.A.</strong> was created in 2001 by the fusion of two historical companies in the puzzle and game market: <strong>Borras Plana</strong>, founded in 1894, and <strong>Educa Sal",
pub_3998,3998,Hanje Spiele-Atelier,<p>Due to the excellent layout some people put those boards up the wall for decoration purposes;<br /> boards from later editions were delivered with premounted eye hooks</p>,
pub_8311,8311,Paddock Game Company,<span class='text-muted'>This page does not exist. You can edit this page to create it.</span>,
pub_1537,1537,Rogue Publishing,<span class='text-muted'>This page does not exist. You can edit this page to create it.</span>,
pub_1155,1155,Schaper,<span class='text-muted'>This page does not exist. You can edit this page to create it.</span>,
pub_7927,7927,W.G. Young & Co.,<span class='text-muted'>This page does not exist. You can edit this page to create it.</span>,
pub_6047,6047,White Horse,<span class='text-muted'>This page does not exist. You can edit this page to create it.</span>,
pub_4694,4694,Zulu Maraba Toy Co.,<span class='text-muted'>This page does not exist. You can edit this page to create it.</span>,
pub_17424,17424,Dice Hate Me Games,"<p><strong>Dice Hate Me Games</strong> was founded in 2011 by Chris Kirkman and is committed to bringing entertaining, innovative, and challenging games to the table and beyond.</p> <p><a rel=""nofollo",
pub_47759,47759,Crescent Toys,"<p>Responsible for the original version of the game <em><strong><a href=""/boardgameversion/547939/crescent-toys-english-edition"" >Night Raiders</a>.</strong></em> The company's logo is printed on the ",
